Wavelength	64801 <10	sd	64801 10-20	sd	64801 20-45	sd	64801 <45	sd
1725.0	0.42276	0.0027910	0.34676	0.0029180	0.29700	0.0049350	0.32825	0.0030800
1730.0	0.42344	0.0027460	0.34705	0.0028850	0.29721	0.0046000	0.32876	0.0029970
1735.0	0.42324	0.0027000	0.34750	0.0029280	0.29746	0.0046930	0.32951	0.0032030
1740.0	0.42406	0.0027680	0.34794	0.0028540	0.29761	0.0050030	0.32962	0.0033640
1745.0	0.42419	0.0025520	0.34804	0.0027500	0.29809	0.0051050	0.32972	0.0030900
1750.0	0.42504	0.0026880	0.34881	0.0028310	0.29850	0.0046030	0.33030	0.0028060
1755.0	0.42524	0.0025530	0.34885	0.0027390	0.29895	0.0046740	0.33103	0.0032060
1760.0	0.42621	0.0024970	0.34975	0.0029480	0.29901	0.0047900	0.33107	0.0033320
1765.0	0.42632	0.0026690	0.35018	0.0029250	0.30022	0.0050080	0.33169	0.0032270
1770.0	0.42708	0.0028010	0.35046	0.0029800	0.29996	0.0048180	0.33137	0.0033530
1775.0	0.42693	0.0026230	0.35084	0.0029330	0.30040	0.0048160	0.33157	0.0034010
1780.0	0.42787	0.0026420	0.35140	0.0031220	0.30052	0.0047600	0.33158	0.0031880
1785.0	0.42790	0.0024650	0.35160	0.0029860	0.30089	0.0049780	0.33259	0.0032630
1790.0	0.42911	0.0024750	0.35216	0.0029720	0.30146	0.0046700	0.33201	0.0032140
1795.0	0.42928	0.0027680	0.35271	0.0031740	0.30197	0.0046080	0.33313	0.0031950
1800.0	0.42996	0.0027020	0.35358	0.0031000	0.30247	0.0048900	0.33430	0.0028600
1805.0	0.43042	0.0027370	0.35387	0.0033820	0.30276	0.0049560	0.33495	0.0035880
1810.0	0.43005	0.0027660	0.35471	0.0032600	0.30302	0.0048070	0.33609	0.0034180
1815.0	0.43056	0.0027940	0.35494	0.0033110	0.30291	0.0047980	0.33626	0.0034530
1820.0	0.43063	0.0025240	0.35648	0.0032410	0.30317	0.0050680	0.33728	0.0029690
1825.0	0.43103	0.0028120	0.35645	0.0032610	0.30359	0.0047720	0.33802	0.0031820
1830.0	0.43124	0.0029580	0.35700	0.0031290	0.30408	0.0046900	0.33890	0.0033140
1835.0	0.43226	0.0025360	0.35714	0.0030040	0.30490	0.0047500	0.33799	0.0032620
1840.0	0.43252	0.0029880	0.35759	0.0031650	0.30528	0.0052710	0.33877	0.0036530
1845.0	0.43331	0.0031050	0.35772	0.0031090	0.30599	0.0047750	0.33806	0.0032870
1850.0	0.43397	0.0028680	0.35769	0.0032140	0.30670	0.0050210	0.33760	0.0035930
1855.0	0.43512	0.0028820	0.35797	0.0033850	0.30728	0.0045740	0.33685	0.0032650
1860.0	0.43452	0.0028630	0.35930	0.0036510	0.30709	0.0050870	0.34034	0.0035100
1865.0	0.43543	0.0026760	0.35944	0.0030660	0.30785	0.0049360	0.33960	0.0036030
1870.0	0.43634	0.0028350	0.35950	0.0032060	0.30871	0.0048930	0.33872	0.0030650
1875.0	0.43655	0.0033590	0.36005	0.0034090	0.30892	0.0050260	0.33944	0.0036280
1880.0	0.43640	0.0029630	0.36057	0.0029280	0.30911	0.0049380	0.34048	0.0034490
1885.0	0.43785	0.0028850	0.36022	0.0035500	0.30996	0.0048360	0.33822	0.0033590
1890.0	0.43745	0.0029680	0.36149	0.0036030	0.30976	0.0048980	0.34105	0.0034770
1895.0	0.43732	0.0028280	0.36260	0.0036540	0.30954	0.0054050	0.34355	0.0035410
1900.0	0.43805	0.0030360	0.36283	0.0033800	0.31028	0.0044930	0.34313	0.0031680
1905.0	0.43852	0.0030500	0.36312	0.0032630	0.31070	0.0051190	0.34358	0.0033090
1910.0	0.43858	0.0030050	0.36360	0.0035730	0.31088	0.0050430	0.34446	0.0030000
1915.0	0.43985	0.0030360	0.36328	0.0031650	0.31169	0.0052170	0.34288	0.0033660
1920.0	0.44024	0.0031620	0.36358	0.0039320	0.31149	0.0053250	0.34298	0.0028160
1925.0	0.44222	0.0028990	0.36280	0.0033910	0.31326	0.0051960	0.34403	0.0033710
1930.0	0.44030	0.0035000	0.36486	0.0033830	0.31243	0.0053190	0.34426	0.0034990
1935.0	0.44104	0.0032910	0.36567	0.0034390	0.31314	0.0050660	0.34432	0.0033650
1940.0	0.44118	0.0034350	0.36612	0.0036960	0.31371	0.0050690	0.34591	0.0035990
1945.0	0.44239	0.0032710	0.36594	0.0035300	0.31484	0.0054860	0.34505	0.0035830
1950.0	0.44321	0.0032610	0.36719	0.0037830	0.31414	0.0052280	0.34614	0.0033820
1955.0	0.44258	0.0032340	0.36755	0.0032000	0.31411	0.0053280	0.34753	0.0034860
1960.0	0.44393	0.0034340	0.36829	0.0032310	0.31530	0.0048840	0.34716	0.0031230
1965.0	0.44406	0.0032090	0.36813	0.0033790	0.31574	0.0052060	0.34810	0.0033890
1970.0	0.44452	0.0032590	0.36949	0.0033620	0.31573	0.0053180	0.34841	0.0033890
1975.0	0.44482	0.0033300	0.36899	0.0033180	0.31688	0.0051790	0.34901	0.0035520
1980.0	0.44597	0.0029900	0.37034	0.0031860	0.31717	0.0049730	0.34971	0.0035760
1985.0	0.44569	0.0032090	0.37067	0.0031420	0.31762	0.0054090	0.34958	0.0028230
1990.0	0.44595	0.0035180	0.37098	0.0034740	0.31857	0.0053630	0.35022	0.0030890
1995.0	0.44673	0.0034810	0.37219	0.0032950	0.31884	0.0054910	0.35083	0.0036350
2000.0	0.44728	0.0032060	0.37254	0.0033430	0.31907	0.0054290	0.35089	0.0034880
2005.0	0.44723	0.0030970	0.37260	0.0033480	0.31949	0.0053520	0.35123	0.0032450
2010.0	0.44884	0.0028240	0.37301	0.0030530	0.32007	0.0050560	0.35168	0.0035530
2015.0	0.44909	0.0030040	0.37373	0.0032860	0.32020	0.0050370	0.35268	0.0035490
2020.0	0.44961	0.0033240	0.37482	0.0033270	0.32071	0.0054010	0.35275	0.0034940
2025.0	0.45022	0.0034100	0.37478	0.0031250	0.32205	0.0048580	0.35251	0.0037150
2030.0	0.44992	0.0034690	0.37517	0.0035260	0.32196	0.0055730	0.35359	0.0037710
2035.0	0.45066	0.0034020	0.37582	0.0034250	0.32273	0.0053600	0.35439	0.0035340
2040.0	0.45152	0.0036570	0.37664	0.0031360	0.32304	0.0056370	0.35592	0.0035160
2045.0	0.45202	0.0032960	0.37669	0.0030320	0.32375	0.0054320	0.35555	0.0040520
2050.0	0.45217	0.0032260	0.37675	0.0031960	0.32412	0.0057070	0.35593	0.0039610
2055.0	0.45250	0.0032910	0.37725	0.0031840	0.32495	0.0058000	0.35688	0.0034140
2060.0	0.45204	0.0032370	0.37870	0.0035710	0.32498	0.0056970	0.35648	0.0039100
2065.0	0.45254	0.0035600	0.37882	0.0035260	0.32518	0.0057780	0.35796	0.0040170
2070.0	0.45280	0.0035970	0.37960	0.0031650	0.32554	0.0052450	0.35728	0.0036970
2075.0	0.45363	0.0032060	0.38006	0.0035500	0.32585	0.0053850	0.35794	0.0042040
2080.0	0.45415	0.0029310	0.38118	0.0036320	0.32693	0.0053240	0.35912	0.0033160
2085.0	0.45444	0.0034300	0.38125	0.0033340	0.32799	0.0058030	0.35990	0.0034520
2090.0	0.45540	0.0034510	0.38245	0.0038070	0.32773	0.0056260	0.36083	0.0036700
2095.0	0.45525	0.0031040	0.38265	0.0033220	0.32854	0.0054640	0.36098	0.0042430
2100.0	0.45613	0.0034420	0.38262	0.0035980	0.32995	0.0050130	0.36051	0.0041950
2105.0	0.45609	0.0030660	0.38296	0.0033190	0.32939	0.0054640	0.36136	0.0042610
2110.0	0.45710	0.0033570	0.38379	0.0033590	0.32947	0.0054570	0.36165	0.0041990
2115.0	0.45770	0.0031740	0.38468	0.0034590	0.33045	0.0051100	0.36222	0.0035750
2120.0	0.45860	0.0033290	0.38508	0.0034140	0.33134	0.0055700	0.36319	0.0035760
2125.0	0.45839	0.0031410	0.38561	0.0032930	0.33125	0.0053280	0.36349	0.0036290
2130.0	0.45830	0.0031580	0.38605	0.0034400	0.33151	0.0056910	0.36446	0.0039900
2135.0	0.45925	0.0029230	0.38698	0.0034100	0.33200	0.0060650	0.36533	0.0038730
2140.0	0.45956	0.0030660	0.38739	0.0033260	0.33302	0.0056980	0.36539	0.0037190
2145.0	0.46010	0.0030840	0.38789	0.0037060	0.33317	0.0060360	0.36623	0.0040940
2150.0	0.46052	0.0030460	0.38830	0.0032360	0.33344	0.0056190	0.36685	0.0037150
2155.0	0.46087	0.0030160	0.38885	0.0034470	0.33356	0.0058040	0.36764	0.0034470
2160.0	0.46189	0.0027380	0.38983	0.0034500	0.33409	0.0054190	0.36764	0.0034560
2165.0	0.46192	0.0027700	0.39016	0.0036910	0.33452	0.0056050	0.36837	0.0041470
2170.0	0.46224	0.0026380	0.38993	0.0036780	0.33464	0.0055070	0.36818	0.0038790
2175.0	0.46214	0.0029150	0.39092	0.0039310	0.33545	0.0056660	0.36845	0.0040280
2180.0	0.46325	0.0028870	0.39178	0.0034780	0.33577	0.0056760	0.36881	0.0037450
2185.0	0.46338	0.0029140	0.39233	0.0037450	0.33619	0.0059730	0.36969	0.0037240
2190.0	0.46431	0.0031690	0.39354	0.0036390	0.33655	0.0060320	0.36966	0.0038700
2195.0	0.46438	0.0030140	0.39369	0.0035620	0.33667	0.0061660	0.37046	0.0040870
2200.0	0.46511	0.0028080	0.39433	0.0040250	0.33726	0.0051820	0.37090	0.0042650
2205.0	0.46550	0.0029020	0.39437	0.0033600	0.33793	0.0056890	0.37082	0.0033940
2210.0	0.46614	0.0030140	0.39546	0.0036640	0.33944	0.0058040	0.37057	0.0031690
2215.0	0.46614	0.0028210	0.39553	0.0035080	0.33966	0.0063870	0.37160	0.0035540
2220.0	0.46755	0.0028460	0.39674	0.0040960	0.33913	0.0057640	0.37201	0.0038670
2225.0	0.46775	0.0030200	0.39639	0.0038110	0.34006	0.0058110	0.37201	0.0039020
2230.0	0.46846	0.0031600	0.39725	0.0037140	0.34052	0.0061800	0.37259	0.0037330
2235.0	0.46925	0.0030740	0.39771	0.0039630	0.34143	0.0056300	0.37233	0.0036510
2240.0	0.47016	0.0030820	0.39803	0.0035770	0.34214	0.0056690	0.37332	0.0035810
2245.0	0.47064	0.0030600	0.39919	0.0038450	0.34209	0.0057710	0.37381	0.0040640
2250.0	0.47071	0.0031640	0.39950	0.0034580	0.34240	0.0056940	0.37474	0.0039710
2255.0	0.47103	0.0031590	0.40056	0.0036400	0.34360	0.0060530	0.37545	0.0032410
2260.0	0.47136	0.0031710	0.40135	0.0037680	0.34378	0.0056150	0.37589	0.0036420
2265.0	0.47220	0.0035100	0.40188	0.0036570	0.34490	0.0061090	0.37652	0.0039400
2270.0	0.47218	0.0033680	0.40218	0.0033910	0.34628	0.0058910	0.37713	0.0040510
2275.0	0.47435	0.0033460	0.40334	0.0036260	0.34684	0.0063900	0.37808	0.0037660
2280.0	0.47488	0.0030940	0.40455	0.0033850	0.34737	0.0058990	0.37960	0.0039850
2285.0	0.47543	0.0033410	0.40435	0.0033930	0.34793	0.0062750	0.37935	0.0038940
2290.0	0.47577	0.0034420	0.40529	0.0034860	0.34848	0.0060960	0.37995	0.0036750
2295.0	0.47687	0.0035850	0.40647	0.0035770	0.34927	0.0063640	0.38072	0.0042920
2300.0	0.47666	0.0032210	0.40691	0.0034550	0.34972	0.0062920	0.38134	0.0041920
2305.0	0.47765	0.0034570	0.40777	0.0040750	0.35021	0.0064130	0.38197	0.0039100
2310.0	0.47749	0.0035150	0.40859	0.0037520	0.35115	0.0063410	0.38271	0.0037180
2315.0	0.47710	0.0034230	0.40856	0.0036790	0.35173	0.0059320	0.38276	0.0039960
2320.0	0.47738	0.0037700	0.40808	0.0041940	0.35162	0.0062780	0.38357	0.0041660
2325.0	0.47790	0.0038230	0.40920	0.0036340	0.35178	0.0059040	0.38300	0.0039630
2330.0	0.47828	0.0036460	0.40991	0.0039290	0.35274	0.0061210	0.38444	0.0038010
2335.0	0.47900	0.0036310	0.41047	0.0037800	0.35340	0.0061040	0.38441	0.0045450
2340.0	0.47861	0.0039950	0.41107	0.0038230	0.35425	0.0064270	0.38477	0.0043280
2345.0	0.48006	0.0035870	0.41105	0.0038880	0.35525	0.0062360	0.38537	0.0042710
2350.0	0.47873	0.0037690	0.41133	0.0036070	0.35484	0.0059940	0.38544	0.0043540
2355.0	0.47899	0.0034610	0.41123	0.0035250	0.35543	0.0061460	0.38477	0.0034230
2360.0	0.47929	0.0036950	0.41166	0.0036400	0.35592	0.0059430	0.38526	0.0035340
2365.0	0.47982	0.0034420	0.41258	0.0040280	0.35584	0.0063960	0.38609	0.0036020
2370.0	0.48029	0.0038290	0.41315	0.0040510	0.35669	0.0063710	0.38712	0.0038360
2375.0	0.48115	0.0038140	0.41252	0.0036910	0.35710	0.0061170	0.38731	0.0038310
2380.0	0.48081	0.0038280	0.41394	0.0035380	0.35825	0.0062260	0.38777	0.0039540
2385.0	0.48132	0.0040490	0.41456	0.0039950	0.35936	0.0066370	0.38891	0.0044260
2390.0	0.48223	0.0040650	0.41528	0.0038730	0.35921	0.0065000	0.38951	0.0040500
2395.0	0.48259	0.0039440	0.41658	0.0037160	0.36091	0.0065650	0.38985	0.0040680
2400.0	0.48362	0.0039210	0.41650	0.0030130	0.36174	0.0062890	0.38968	0.0037810
2405.0	0.48344	0.0041360	0.41668	0.0033330	0.36192	0.0071220	0.39101	0.0044170
2410.0	0.48372	0.0043110	0.41712	0.0038250	0.36289	0.0069010	0.39092	0.0048510
2415.0	0.48358	0.0039020	0.41792	0.0038480	0.36393	0.0062610	0.39220	0.0043190
2420.0	0.48498	0.0041720	0.41878	0.0036800	0.36497	0.0065430	0.39257	0.0043950
2425.0	0.48670	0.0039270	0.41807	0.0039130	0.36338	0.0064360	0.39031	0.0038790
2430.0	0.48633	0.0044750	0.41910	0.0036980	0.36477	0.0063870	0.39156	0.0039460
2435.0	0.48536	0.0046240	0.41934	0.0039140	0.36580	0.0066440	0.39341	0.0044620
2440.0	0.48694	0.0039820	0.41922	0.0034950	0.36532	0.0066170	0.39153	0.0043200
2445.0	0.48651	0.0036120	0.42025	0.0039670	0.36820	0.0063050	0.39391	0.0036520
2450.0	0.48785	0.0040550	0.42111	0.0044220	0.36819	0.0069400	0.39416	0.0038190
2455.0	0.48643	0.0035320	0.42090	0.0035300	0.36866	0.0061210	0.39458	0.0037690
2460.0	0.48715	0.0036940	0.42179	0.0034590	0.36958	0.0064740	0.39397	0.0040220
2465.0	0.48731	0.0040000	0.42238	0.0037680	0.37057	0.0068740	0.39638	0.0041150
2470.0	0.48736	0.0036820	0.42327	0.0036780	0.37183	0.0066200	0.39617	0.0038490
2475.0	0.48729	0.0039140	0.42312	0.0037240	0.37147	0.0065370	0.39684	0.0041530
2480.0	0.48794	0.0035370	0.42419	0.0039410	0.37375	0.0064280	0.39695	0.0039840
2485.0	0.48741	0.0032460	0.42498	0.0037420	0.37567	0.0068540	0.39897	0.0038860
2490.0	0.48852	0.0033170	0.42497	0.0044150	0.37487	0.0065500	0.39853	0.0038000
2495.0	0.48836	0.0036810	0.42628	0.0039790	0.37673	0.0067530	0.40028	0.0038050
2500.0	0.48887	0.0034490	0.42627	0.0042500	0.37726	0.0068160	0.40101	0.0034520
2505.0	0.48871	0.0033390	0.42767	0.0038190	0.37869	0.0068500	0.40261	0.0041890
2510.0	0.48902	0.0035480	0.42802	0.0041150	0.37911	0.0065260	0.40295	0.0045240
2515.0	0.48894	0.0036410	0.42921	0.0040140	0.38049	0.0072470	0.40424	0.0036920
2520.0	0.48900	0.0036730	0.42839	0.0041930	0.38148	0.0071360	0.40495	0.0040040
2525.0	0.48888	0.0035900	0.43047	0.0044840	0.38332	0.0068490	0.40687	0.0041680
2530.0	0.48990	0.0035320	0.43078	0.0043660	0.38249	0.0066870	0.40567	0.0046140
2535.0	0.48950	0.0036240	0.43229	0.0048800	0.38526	0.0078850	0.40885	0.0048020
2540.0	0.49020	0.0034550	0.43291	0.0045460	0.38542	0.0070870	0.40899	0.0044690
2545.0	0.49214	0.0035360	0.43228	0.0049040	0.38329	0.0085900	0.40639	0.0049240
2550.0	0.49162	0.0042120	0.43398	0.0049230	0.38535	0.0070510	0.40911	0.0050540
2555.0	0.49167	0.0041730	0.43461	0.0047400	0.39027	0.0073960	0.41359	0.0044090
2560.0	0.49383	0.0042850	0.43404	0.0046340	0.38708	0.0072540	0.40989	0.0037650
2565.0	0.49357	0.0059400	0.43491	0.0061350	0.38895	0.0095940	0.41175	0.0067180
2570.0	0.49334	0.0044890	0.43556	0.0051460	0.38933	0.0076060	0.41260	0.0050910
2575.0	0.49323	0.0048320	0.43627	0.0055050	0.39217	0.0071380	0.41494	0.0058090
2580.0	0.49594	0.0052700	0.43565	0.0049840	0.39198	0.0070880	0.40856	0.0047960
2585.0	0.49331	0.0057590	0.43945	0.0060180	0.39383	0.0092120	0.41774	0.0066140
2590.0	0.49773	0.0060520	0.43686	0.0057880	0.39443	0.0087730	0.40815	0.0063950
2595.0	0.50138	0.0064520	0.44228	0.0065410	0.39511	0.0094050	0.42015	0.0067870
2600.0	0.50171	0.0058100	0.43744	0.0059110	0.39554	0.0092970	0.40707	0.0056990
