300.00	0.073349	0.30073	0.052545	0.29989	0.059746	0.30018	0.062829	0.29995
305.00	0.078808	0.19993	0.058293	0.19989	0.063818	0.20031	0.065583	0.20026
310.00	0.079835	0.14785	0.057404	0.14800	0.063208	0.14736	0.067541	0.14782
315.00	0.081463	0.11368	0.058758	0.11357	0.065336	0.11371	0.068912	0.11372
320.00	0.083928	0.090259	0.060084	0.090186	0.066242	0.090274	0.070066	0.090261
325.00	0.086253	0.072661	0.060583	0.072857	0.067880	0.072935	0.071208	0.072781
330.00	0.089511	0.059946	0.062390	0.059975	0.068650	0.060080	0.073067	0.059954
335.00	0.091600	0.049597	0.063768	0.049789	0.070115	0.049795	0.074960	0.049724
340.00	0.094954	0.041606	0.066087	0.041697	0.071840	0.041561	0.077537	0.041701
345.00	0.097269	0.034959	0.068193	0.034917	0.072533	0.034883	0.079870	0.034896
350.00	0.10081	0.029486	0.071004	0.029324	0.074303	0.029279	0.081135	0.029349
355.00	0.10366	0.024838	0.072933	0.024611	0.076628	0.024671	0.084124	0.024672
360.00	0.10768	0.021029	0.075979	0.020968	0.078976	0.020971	0.087088	0.020973
365.00	0.11068	0.017899	0.079047	0.017943	0.081391	0.017942	0.089935	0.017915
370.00	0.11336	0.015673	0.081290	0.015585	0.083508	0.015616	0.092489	0.015548
375.00	0.11704	0.014097	0.084352	0.013988	0.086357	0.014007	0.094841	0.014058
380.00	0.11923	0.013190	0.086084	0.013113	0.087851	0.013135	0.096965	0.013183
385.00	0.12274	0.013342	0.088906	0.013286	0.089529	0.013298	0.099457	0.013383
390.00	0.12410	0.014957	0.090693	0.014851	0.091208	0.014867	0.10170	0.014887
395.00	0.12637	0.019037	0.092743	0.018995	0.093307	0.018979	0.10394	0.018990
400.00	0.12986	0.0078770	0.094756	0.0078300	0.095416	0.0078120	0.10514	0.0078440
405.00	0.13155	0.0062060	0.096245	0.0061080	0.096921	0.0060980	0.10685	0.0061600
410.00	0.13404	0.0050540	0.098178	0.0049460	0.098049	0.0049470	0.10863	0.0050330
415.00	0.13570	0.0042160	0.099368	0.0040910	0.099486	0.0041070	0.11010	0.0041430
420.00	0.13780	0.0036370	0.10100	0.0035550	0.10032	0.0035240	0.11165	0.0035650
425.00	0.13908	0.0032390	0.10205	0.0031630	0.10127	0.0031420	0.11293	0.0031650
430.00	0.14099	0.0029760	0.10322	0.0027990	0.10203	0.0027900	0.11402	0.0028590
435.00	0.14216	0.0027510	0.10399	0.0025920	0.10328	0.0026020	0.11513	0.0026180
440.00	0.14394	0.0025520	0.10521	0.0024150	0.10458	0.0023630	0.11635	0.0024390
445.00	0.14502	0.0023560	0.10611	0.0022480	0.10637	0.0022070	0.11733	0.0022470
450.00	0.14668	0.0023740	0.10726	0.0021820	0.10657	0.0020890	0.11845	0.0020870
455.00	0.14785	0.0021970	0.10801	0.0020890	0.10706	0.0019110	0.11925	0.0020040
460.00	0.14842	0.0020220	0.10860	0.0019480	0.10702	0.0019880	0.12009	0.0019350
465.00	0.15083	0.0019170	0.11025	0.0018310	0.10918	0.0017910	0.12121	0.0018090
470.00	0.15080	0.0019900	0.11038	0.0017810	0.10899	0.0017150	0.12181	0.0017770
475.00	0.15325	0.0020460	0.11196	0.0017770	0.11098	0.0017560	0.12293	0.0017780
480.00	0.15321	0.0018800	0.11185	0.0017330	0.11059	0.0016660	0.12367	0.0017130
485.00	0.15540	0.0018510	0.11358	0.0016980	0.11214	0.0015520	0.12466	0.0016740
490.00	0.15582	0.0019160	0.11392	0.0016990	0.11293	0.0015770	0.12555	0.0016030
495.00	0.15771	0.0019090	0.11526	0.0015940	0.11441	0.0014880	0.12629	0.0016350
500.00	0.15810	0.0017780	0.11563	0.0016410	0.11491	0.0014100	0.12714	0.0016740
505.00	0.15902	0.0017600	0.11599	0.0016080	0.11578	0.0014390	0.12746	0.0016210
510.00	0.16026	0.0015950	0.11709	0.0017330	0.11519	0.0013050	0.12854	0.0015940
