300.00	0.035743	0.14153	0.038026	0.14154	0.036998	0.14190	0.036964	0.14176
305.00	0.038034	0.093996	0.041361	0.093914	0.037852	0.093925	0.035950	0.094023
310.00	0.039616	0.069150	0.041716	0.069181	0.038913	0.069105	0.038450	0.069149
315.00	0.039308	0.052718	0.040610	0.052673	0.038940	0.052686	0.038121	0.052718
320.00	0.040825	0.041853	0.042085	0.041720	0.038706	0.041785	0.039522	0.041844
325.00	0.041949	0.033910	0.042242	0.033960	0.039105	0.033990	0.040401	0.033952
330.00	0.041754	0.027970	0.042783	0.027931	0.040122	0.027951	0.040177	0.027980
335.00	0.042399	0.023280	0.043318	0.023234	0.039571	0.023286	0.039915	0.023331
340.00	0.042924	0.019353	0.043139	0.019384	0.040134	0.019462	0.040824	0.019415
345.00	0.043746	0.016113	0.044137	0.016108	0.040690	0.016172	0.041276	0.016156
350.00	0.044442	0.013424	0.044116	0.013419	0.040867	0.013442	0.041880	0.013456
355.00	0.045212	0.011293	0.044815	0.011248	0.041434	0.011275	0.042536	0.011259
360.00	0.046067	0.0094160	0.045575	0.0094210	0.042307	0.0094540	0.043080	0.0094430
365.00	0.046710	0.0078740	0.045813	0.0078680	0.042412	0.0078680	0.043414	0.0078680
370.00	0.047601	0.0068920	0.046548	0.0068780	0.042983	0.0068110	0.043771	0.0068230
375.00	0.048399	0.0061470	0.047025	0.0061130	0.043319	0.0061300	0.044495	0.0061060
380.00	0.049613	0.0057210	0.047673	0.0057150	0.043899	0.0057110	0.044922	0.0057140
385.00	0.050327	0.0057230	0.048388	0.0057130	0.044476	0.0057040	0.045775	0.0057070
390.00	0.051654	0.0038910	0.049189	0.0038570	0.045228	0.0038770	0.046382	0.0038570
395.00	0.052346	0.0028170	0.049424	0.0028210	0.045511	0.0028380	0.046709	0.0028110
400.00	0.053392	0.0021650	0.050186	0.0021680	0.046121	0.0021800	0.047232	0.0021610
405.00	0.053918	0.0017090	0.050422	0.0016980	0.046369	0.0017030	0.047661	0.0017040
410.00	0.055226	0.0020050	0.051304	0.0019560	0.047143	0.0019810	0.048367	0.0019850
415.00	0.055436	0.0016500	0.051309	0.0016270	0.047233	0.0016480	0.048786	0.0016330
420.00	0.056522	0.0014050	0.051955	0.0014010	0.047857	0.0014270	0.049355	0.0014250
425.00	0.057327	0.0012550	0.052397	0.0012590	0.048215	0.0012590	0.049908	0.0012490
430.00	0.058198	0.0011440	0.052819	0.0011390	0.048589	0.0011620	0.050313	0.0011390
435.00	0.059084	0.0010740	0.053357	0.0010460	0.048947	0.0010630	0.050801	0.0010530
440.00	0.059580	0.00097000	0.053659	0.00095800	0.049303	0.00097000	0.051178	0.00095800
445.00	0.060418	0.00091600	0.054089	0.00090300	0.049612	0.00091900	0.051608	0.00088800
450.00	0.061319	0.00087700	0.054600	0.00085100	0.049962	0.00088700	0.052056	0.00083300
455.00	0.061804	0.00081500	0.054914	0.00079700	0.050195	0.00080200	0.052536	0.00079100
460.00	0.062787	0.00081800	0.055515	0.00078500	0.050713	0.00080900	0.053005	0.00078200
465.00	0.063410	0.00075700	0.055840	0.00076500	0.051041	0.00076800	0.053436	0.00071800
470.00	0.064053	0.00073400	0.056283	0.00072900	0.051266	0.00073500	0.053753	0.00073500
475.00	0.064629	0.00070000	0.056563	0.00070300	0.051565	0.00068800	0.054236	0.00071100
480.00	0.065560	0.00069800	0.057178	0.00072200	0.052019	0.00067100	0.054535	0.00071900
485.00	0.066123	0.00071400	0.057609	0.00071300	0.052359	0.00068200	0.055110	0.00069000
490.00	0.066830	0.00067600	0.057905	0.00072900	0.052633	0.00065600	0.055427	0.00065100
495.00	0.067679	0.00069000	0.058401	0.00074400	0.052997	0.00065700	0.055942	0.00065700
500.00	0.068151	0.00063100	0.058642	0.00068700	0.053194	0.00060900	0.056383	0.00059700
505.00	0.069156	0.00063000	0.059282	0.00071200	0.053557	0.00061700	0.056803	0.00060300
510.00	0.069517	0.00066700	0.059578	0.00073800	0.053952	0.00062500	0.057457	0.00062500
515.00	0.070557	0.00067400	0.060338	0.00072400	0.054495	0.00062300	0.057967	0.00063100
520.00	0.070839	0.00061900	0.060468	0.00064200	0.054761	0.00057400	0.058374	0.00063700
525.00	0.072154	0.00066800	0.061332	0.00070700	0.055420	0.00061200	0.059010	0.00066000
530.00	0.072393	0.00059200	0.061567	0.00072800	0.055622	0.00055800	0.059401	0.00065400
535.00	0.073342	0.00055300	0.062114	0.00068000	0.056150	0.00055700	0.059907	0.00066200
540.00	0.073924	0.00056800	0.062556	0.00069100	0.056397	0.00054600	0.060193	0.00066000
545.00	0.074575	0.00058600	0.063023	0.00067600	0.056734	0.00055800	0.060806	0.00065100
550.00	0.075349	0.00058300	0.063454	0.00066800	0.057112	0.00055000	0.061081	0.00066100
555.00	0.075956	0.00057300	0.063841	0.00063300	0.057417	0.00053900	0.061565	0.00065400
560.00	0.076627	0.00064200	0.064199	0.00076900	0.057747	0.00052600	0.062006	0.00065200
565.00	0.077252	0.00063000	0.064697	0.00075900	0.058122	0.00056400	0.062440	0.00065600
570.00	0.077982	0.00067100	0.065076	0.00070600	0.058427	0.00054100	0.062929	0.00070100
575.00	0.078527	0.00067000	0.065491	0.00075100	0.058784	0.00054300	0.063404	0.00065800
580.00	0.079231	0.00067300	0.066037	0.00069400	0.059093	0.00057900	0.063810	0.00074600
585.00	0.079615	0.00066700	0.066312	0.00069800	0.059315	0.00056700	0.064067	0.00068300
590.00	0.080667	0.00070800	0.066971	0.00069500	0.059799	0.00057100	0.064452	0.00081600
595.00	0.081126	0.00069600	0.067323	0.00073800	0.059993	0.00059900	0.064929	0.00077200
600.00	0.081622	0.00071300	0.067645	0.00076500	0.060313	0.00058200	0.065309	0.00091900
605.00	0.082577	0.00073900	0.068242	0.00077400	0.060744	0.00059800	0.065691	0.00085400
610.00	0.082964	0.00068000	0.068552	0.00075600	0.061201	0.00061500	0.066326	0.00077000
615.00	0.083584	0.00069600	0.069049	0.00074500	0.061556	0.00058700	0.066810	0.00080500
620.00	0.084056	0.00067000	0.069546	0.00065500	0.061844	0.00060000	0.067281	0.00073000
625.00	0.085051	0.00070000	0.070200	0.00066400	0.062484	0.00057300	0.067892	0.00080000
630.00	0.085370	0.00081200	0.070408	0.00066900	0.062636	0.00058800	0.068366	0.00072800
635.00	0.086494	0.00080900	0.071129	0.00068400	0.063111	0.00057600	0.068859	0.00075000
640.00	0.086676	0.00088700	0.071318	0.00075700	0.063363	0.00057900	0.069394	0.00076600
645.00	0.087397	0.00091400	0.071758	0.00085300	0.063774	0.00062600	0.069752	0.00077200
650.00	0.088074	0.00097900	0.072111	0.00078200	0.064031	0.00061200	0.070148	0.00077800
655.00	0.088632	0.00099100	0.072544	0.00080700	0.064374	0.00065500	0.070560	0.00082500
660.00	0.089175	0.00087300	0.072916	0.00085400	0.064653	0.00067300	0.070688	0.00080100
665.00	0.089624	0.00094400	0.073297	0.00086400	0.064978	0.00069900	0.071185	0.00085000
670.00	0.090398	0.00093200	0.073834	0.00087500	0.065237	0.00070900	0.071264	0.00089800
675.00	0.090749	0.00091500	0.074103	0.00086400	0.065465	0.00074700	0.071757	0.00093000
