Wavelength	14163 <10	sd	14163 10-20	sd	14163 20-45	sd	14163 <45	sd
590.00	0.16227	0.00095300	0.11349	0.00084400	0.090645	0.0016070	0.12734	0.0012260
595.00	0.16364	0.00093100	0.11440	0.00086300	0.091106	0.0016460	0.12800	0.0012060
600.00	0.16454	0.00098000	0.11509	0.00087100	0.091394	0.0016580	0.12901	0.0014210
605.00	0.16614	0.00096400	0.11609	0.00084900	0.091688	0.0016360	0.12948	0.0014100
610.00	0.16710	0.00095900	0.11691	0.00088000	0.092431	0.0016420	0.13086	0.0015690
615.00	0.16852	0.00095300	0.11781	0.00085800	0.093008	0.0016170	0.13158	0.0015740
620.00	0.16947	0.00099400	0.11861	0.00090500	0.093537	0.0017180	0.13302	0.0016420
625.00	0.17066	0.0010530	0.11949	0.00093600	0.094085	0.0017070	0.13376	0.0016460
630.00	0.17159	0.00099400	0.12020	0.00091400	0.094607	0.0017220	0.13507	0.0017910
635.00	0.17290	0.0010410	0.12113	0.00092000	0.095062	0.0017110	0.13573	0.0017680
640.00	0.17379	0.0010300	0.12188	0.00095500	0.095437	0.0017470	0.13687	0.0019440
645.00	0.17504	0.0010130	0.12264	0.00091200	0.095656	0.0017130	0.13743	0.0018800
650.00	0.17611	0.0010020	0.12338	0.00090300	0.095811	0.0017420	0.13851	0.0019110
655.00	0.17728	0.0010550	0.12425	0.00094100	0.095986	0.0017450	0.13897	0.0019620
660.00	0.17817	0.0010530	0.12491	0.00096800	0.096130	0.0018350	0.13995	0.0019490
665.00	0.17932	0.0010400	0.12572	0.00095500	0.096283	0.0017460	0.14050	0.0019800
670.00	0.18013	0.0010150	0.12644	0.00095900	0.096539	0.0017920	0.14169	0.0017300
675.00	0.18147	0.0010440	0.12739	0.00097400	0.096748	0.0017770	0.14229	0.0017030
680.00	0.18231	0.0010690	0.12812	0.00099600	0.097026	0.0018080	0.14295	0.0021070
685.00	0.18286	0.0011720	0.12877	0.00099100	0.097281	0.0018260	0.14424	0.0020750
690.00	0.18531	0.0012830	0.13000	0.0010830	0.097635	0.0018370	0.14412	0.0019340
695.00	0.18447	0.0011500	0.13016	0.00099500	0.098044	0.0018250	0.14606	0.0019370
700.00	0.18743	0.0012330	0.13157	0.00099100	0.098211	0.0018310	0.14567	0.0020800
705.00	0.18740	0.0011050	0.13206	0.00095600	0.098613	0.0019000	0.14723	0.0020830
710.00	0.18873	0.0012970	0.13292	0.0013220	0.099068	0.0026810	0.14756	0.0019630
715.00	0.18968	0.0013760	0.13368	0.0014540	0.099332	0.0027760	0.14852	0.0018990
720.00	0.19090	0.0014120	0.13425	0.0014800	0.099948	0.0027900	0.14920	0.0017760
725.00	0.19222	0.0013940	0.13502	0.0013940	0.10049	0.0028140	0.14968	0.0020000
730.00	0.19271	0.0014450	0.13595	0.0014130	0.10071	0.0027890	0.15092	0.0020040
735.00	0.19351	0.0016830	0.13661	0.0017740	0.10095	0.0037450	0.15147	0.0023170
740.00	0.19486	0.0018400	0.13761	0.0017140	0.10185	0.0035260	0.15161	0.0021550
745.00	0.19695	0.0016790	0.13817	0.0018280	0.10193	0.0038970	0.15297	0.0024850
750.00	0.19732	0.0020080	0.13911	0.0020280	0.10221	0.0037420	0.15400	0.0025510
755.00	0.19871	0.0020090	0.13957	0.0020550	0.10225	0.0038560	0.15461	0.0025490
760.00	0.19832	0.0019930	0.13995	0.0021090	0.10263	0.0040650	0.15543	0.0026770
765.00	0.20062	0.0021830	0.14062	0.0021580	0.10297	0.0036920	0.15540	0.0028010
770.00	0.20044	0.0019470	0.14028	0.0023400	0.10273	0.0038800	0.15731	0.0025340
775.00	0.20226	0.0021870	0.14185	0.0023600	0.10322	0.0043730	0.15733	0.0025920
780.00	0.20266	0.0024190	0.14163	0.0023240	0.10341	0.0041020	0.15839	0.0030060
785.00	0.20366	0.0022290	0.14291	0.0024270	0.10347	0.0037340	0.15759	0.0031400
790.00	0.20496	0.0024910	0.14306	0.0023210	0.10298	0.0039110	0.15943	0.0028090
795.00	0.20567	0.0023440	0.14356	0.0025800	0.10316	0.0040450	0.15967	0.0031520
800.00	0.20603	0.0025040	0.14357	0.0026910	0.10312	0.0037900	0.16024	0.0029700
805.00	0.20731	0.0031620	0.14411	0.0033240	0.10276	0.0043820	0.16081	0.0037770
810.00	0.20888	0.0030290	0.14466	0.0030580	0.10264	0.0047500	0.16114	0.0038220
815.00	0.20956	0.0030400	0.14496	0.0032830	0.10221	0.0046160	0.16197	0.0037680
820.00	0.20966	0.0028910	0.14469	0.0035540	0.10195	0.0045140	0.16102	0.0041280
825.00	0.21098	0.0029830	0.14432	0.0033530	0.10124	0.0045350	0.16155	0.0038920
830.00	0.21123	0.0033380	0.14518	0.0031740	0.10151	0.0045970	0.16201	0.0039460
835.00	0.21165	0.0028060	0.14477	0.0030350	0.10115	0.0044140	0.16260	0.0033240
840.00	0.21244	0.0028130	0.14469	0.0027850	0.10044	0.0043830	0.16257	0.0031630
845.00	0.21280	0.0027250	0.14482	0.0028020	0.099686	0.0042140	0.16229	0.0030330
850.00	0.21374	0.0025940	0.14550	0.0030400	0.098836	0.0042370	0.16247	0.0027270
855.00	0.21408	0.0022940	0.14480	0.0023610	0.098096	0.0038400	0.16218	0.0030230
860.00	0.21455	0.0025120	0.14493	0.0025710	0.097907	0.0037160	0.16278	0.0030750
865.00	0.21465	0.0021990	0.14468	0.0024550	0.097252	0.0039010	0.16246	0.0028910
870.00	0.21525	0.0018320	0.14448	0.0019600	0.096661	0.0036970	0.16210	0.0027770
875.00	0.21625	0.0024980	0.14418	0.0025580	0.095978	0.0038740	0.16253	0.0027940
880.00	0.21584	0.0023010	0.14454	0.0022830	0.095538	0.0039860	0.16310	0.0027670
885.00	0.21662	0.0021290	0.14380	0.0020730	0.094806	0.0037550	0.16323	0.0025540
890.00	0.21710	0.0020640	0.14340	0.0020560	0.094533	0.0037260	0.16277	0.0023040
895.00	0.21746	0.0019230	0.14375	0.0023490	0.094605	0.0036960	0.16315	0.0024420
900.00	0.21779	0.0021400	0.14423	0.0022950	0.093696	0.0034910	0.16325	0.0020170
905.00	0.21875	0.0022330	0.14359	0.0024110	0.093758	0.0038100	0.16236	0.0027240
910.00	0.21912	0.0023050	0.14367	0.0025670	0.093756	0.0038210	0.16368	0.0030170
915.00	0.21982	0.0022980	0.14390	0.0023670	0.093433	0.0035060	0.16361	0.0025170
920.00	0.21941	0.0022120	0.14403	0.0024570	0.094339	0.0033850	0.16454	0.0026240
925.00	0.22057	0.0020720	0.14421	0.0023110	0.093788	0.0035540	0.16420	0.0022720
930.00	0.22124	0.0021370	0.14397	0.0023880	0.093747	0.0036130	0.16475	0.0025120
935.00	0.22242	0.0020920	0.14467	0.0021680	0.093806	0.0033600	0.16518	0.0024950
940.00	0.22226	0.0021460	0.14449	0.0022670	0.093773	0.0034380	0.16620	0.0021040
945.00	0.22273	0.0018420	0.14538	0.0021740	0.093936	0.0033090	0.16625	0.0022300
950.00	0.22271	0.0020320	0.14585	0.0022650	0.094575	0.0030860	0.16753	0.0021360
955.00	0.22576	0.0025950	0.14728	0.0027820	0.094458	0.0037160	0.16683	0.0028940
960.00	0.22607	0.0023290	0.14791	0.0024090	0.094821	0.0037560	0.16830	0.0026520
965.00	0.22713	0.0025180	0.14771	0.0026660	0.095115	0.0035980	0.16890	0.0026220
970.00	0.22692	0.0021380	0.14927	0.0026570	0.095959	0.0038560	0.16942	0.0024780
975.00	0.22754	0.0022280	0.14997	0.0025610	0.096103	0.0035620	0.17045	0.0026260
980.00	0.22896	0.0022930	0.15039	0.0024090	0.097248	0.0033980	0.17081	0.0030310
985.00	0.22952	0.0022330	0.15186	0.0027510	0.097866	0.0035740	0.17175	0.0028830
990.00	0.23083	0.0022470	0.15224	0.0023460	0.098987	0.0036520	0.17299	0.0032670
995.00	0.23125	0.0023080	0.15297	0.0021310	0.099537	0.0037640	0.17351	0.0030860
1000.0	0.23328	0.0021150	0.15425	0.0026050	0.10004	0.0037310	0.17407	0.0033280
1005.0	0.23444	0.0030570	0.15569	0.0033600	0.10134	0.0041440	0.17550	0.0039850
1010.0	0.23499	0.0028550	0.15618	0.0031030	0.10197	0.0045110	0.17672	0.0033960
1015.0	0.23588	0.0028740	0.15737	0.0028660	0.10295	0.0039600	0.17774	0.0035880
1020.0	0.23659	0.0029230	0.15861	0.0028390	0.10395	0.0041000	0.17836	0.0029520
1025.0	0.23800	0.0027090	0.16030	0.0032060	0.10545	0.0038760	0.17961	0.0032800
1030.0	0.24023	0.0028580	0.16071	0.0025040	0.10546	0.0042580	0.18094	0.0038340
1035.0	0.24038	0.0028440	0.16163	0.0029830	0.10669	0.0042790	0.18170	0.0029720
1040.0	0.24141	0.0027370	0.16286	0.0029950	0.10757	0.0039430	0.18244	0.0031630
1045.0	0.24200	0.0026510	0.16396	0.0031140	0.10908	0.0044090	0.18408	0.0029980
1050.0	0.24375	0.0028180	0.16494	0.0029520	0.10965	0.0047130	0.18448	0.0027390
1055.0	0.24364	0.0028660	0.16572	0.0031640	0.11037	0.0041800	0.18552	0.0029120
1060.0	0.24535	0.0024900	0.16696	0.0030070	0.11135	0.0043800	0.18578	0.0029090
1065.0	0.24538	0.0025970	0.16730	0.0025640	0.11236	0.0045430	0.18723	0.0031810
1070.0	0.24691	0.0024250	0.16859	0.0030460	0.11330	0.0045580	0.18778	0.0031890
1075.0	0.24654	0.0025080	0.16946	0.0029280	0.11460	0.0039530	0.18912	0.0028750
1080.0	0.24870	0.0025450	0.17072	0.0024230	0.11524	0.0045170	0.19006	0.0035130
1085.0	0.25001	0.0025950	0.17123	0.0026660	0.11595	0.0041680	0.19113	0.0034680
1090.0	0.25096	0.0024680	0.17224	0.0027530	0.11662	0.0043820	0.19127	0.0031240
1095.0	0.25098	0.0024460	0.17339	0.0025480	0.11744	0.0041220	0.19191	0.0030550
1100.0	0.25299	0.0024330	0.17373	0.0026870	0.11846	0.0043460	0.19383	0.0031320
1105.0	0.25274	0.0024670	0.17457	0.0026350	0.11892	0.0043830	0.19419	0.0029020
1110.0	0.25332	0.0025190	0.17553	0.0025580	0.11994	0.0042310	0.19497	0.0033950
1115.0	0.25476	0.0022340	0.17617	0.0026130	0.12050	0.0045400	0.19571	0.0031290
1120.0	0.25606	0.0021370	0.17703	0.0027060	0.12150	0.0042070	0.19725	0.0032750
1125.0	0.25718	0.0022580	0.17836	0.0026270	0.12242	0.0044020	0.19737	0.0037190
1130.0	0.25699	0.0025980	0.17827	0.0024850	0.12338	0.0048430	0.19805	0.0027810
1135.0	0.25731	0.0025760	0.17966	0.0027860	0.12438	0.0047500	0.19867	0.0031020
1140.0	0.25813	0.0023280	0.18012	0.0026580	0.12464	0.0048920	0.19957	0.0032910
1145.0	0.25892	0.0024550	0.18051	0.0027140	0.12512	0.0046430	0.19988	0.0035640
1150.0	0.26058	0.0023550	0.18195	0.0023960	0.12598	0.0044820	0.20100	0.0031200
1155.0	0.26346	0.0025820	0.18199	0.0027580	0.12630	0.0047590	0.20173	0.0040790
1160.0	0.26114	0.0026360	0.18339	0.0028950	0.12734	0.0049700	0.20261	0.0037930
1165.0	0.26347	0.0024400	0.18398	0.0027810	0.12761	0.0045250	0.20279	0.0037790
1170.0	0.26324	0.0022500	0.18425	0.0026550	0.12860	0.0047560	0.20415	0.0039390
1175.0	0.26523	0.0027020	0.18494	0.0029770	0.12939	0.0050110	0.20364	0.0042120
1180.0	0.26495	0.0025570	0.18544	0.0026430	0.12959	0.0044890	0.20509	0.0038550
1185.0	0.26551	0.0024000	0.18650	0.0028000	0.13036	0.0050730	0.20538	0.0037150
1190.0	0.26677	0.0026320	0.18709	0.0030670	0.13190	0.0049850	0.20691	0.0034880
1195.0	0.26747	0.0023500	0.18817	0.0029180	0.13108	0.0050010	0.20678	0.0036380
1200.0	0.26761	0.0024870	0.18865	0.0030780	0.13242	0.0049170	0.20826	0.0035470
1205.0	0.26848	0.0025730	0.18949	0.0027500	0.13258	0.0049960	0.20879	0.0035000
1210.0	0.26956	0.0024890	0.19019	0.0031010	0.13339	0.0051730	0.21031	0.0033680
1215.0	0.27165	0.0027850	0.19119	0.0031030	0.13318	0.0053110	0.20971	0.0034330
1220.0	0.27030	0.0025140	0.19146	0.0031750	0.13409	0.0050200	0.21013	0.0028980
1225.0	0.27221	0.0027300	0.19239	0.0030680	0.13371	0.0053580	0.21083	0.0030260
1230.0	0.27202	0.0026590	0.19280	0.0032420	0.13427	0.0053280	0.21258	0.0027230
1235.0	0.27281	0.0024080	0.19365	0.0031390	0.13443	0.0055080	0.21192	0.0029980
1240.0	0.27427	0.0025380	0.19389	0.0027380	0.13470	0.0050700	0.21283	0.0026740
1245.0	0.27498	0.0020020	0.19522	0.0029060	0.13565	0.0049750	0.21395	0.0022090
1250.0	0.27586	0.0021700	0.19600	0.0030510	0.13594	0.0049580	0.21423	0.0023960
1255.0	0.27649	0.0018580	0.19641	0.0026230	0.13638	0.0047750	0.21505	0.0024970
1260.0	0.27713	0.0021250	0.19688	0.0032340	0.13620	0.0049770	0.21497	0.0021260
1265.0	0.27813	0.0019280	0.19805	0.0028890	0.13690	0.0049070	0.21566	0.0026990
1270.0	0.27938	0.0018440	0.19810	0.0027940	0.13780	0.0050990	0.21639	0.0030270
1275.0	0.27946	0.0021870	0.19963	0.0024260	0.13831	0.0051930	0.21741	0.0032340
1280.0	0.27995	0.0021160	0.20010	0.0028040	0.13856	0.0053420	0.21812	0.0029550
1285.0	0.28058	0.0019910	0.20064	0.0025840	0.13930	0.0051270	0.21913	0.0031050
1290.0	0.28133	0.0020300	0.20124	0.0027710	0.13977	0.0052770	0.21941	0.0028190
1295.0	0.28277	0.0021190	0.20241	0.0025530	0.14038	0.0052810	0.21993	0.0028100
1300.0	0.28360	0.0018090	0.20294	0.0024850	0.14054	0.0055160	0.22055	0.0036340
1305.0	0.28396	0.0018380	0.20358	0.0027280	0.14093	0.0057310	0.22157	0.0032500
1310.0	0.28500	0.0021430	0.20465	0.0026530	0.14190	0.0049080	0.22230	0.0034620
1315.0	0.28549	0.0018690	0.20467	0.0029410	0.14204	0.0049720	0.22320	0.0036450
1320.0	0.28766	0.0019160	0.20575	0.0026510	0.14280	0.0054240	0.22376	0.0033460
1325.0	0.28747	0.0019900	0.20667	0.0027660	0.14355	0.0054130	0.22476	0.0027470
1330.0	0.28847	0.0019420	0.20744	0.0029710	0.14395	0.0052170	0.22522	0.0029890
1335.0	0.28935	0.0018020	0.20858	0.0026550	0.14483	0.0058700	0.22596	0.0025440
1340.0	0.29004	0.0018050	0.20910	0.0025160	0.14548	0.0051380	0.22681	0.0025840
1345.0	0.29054	0.0020020	0.20968	0.0026610	0.14578	0.0053680	0.22716	0.0029970
1350.0	0.29169	0.0019870	0.21081	0.0027900	0.14684	0.0056040	0.22793	0.0032140
1355.0	0.29091	0.0018660	0.21095	0.0029640	0.14770	0.0057820	0.22896	0.0035300
1360.0	0.29246	0.0019750	0.21139	0.0026290	0.14825	0.0058440	0.22951	0.0039210
1365.0	0.29397	0.0019090	0.21225	0.0031390	0.14809	0.0055770	0.22991	0.0029810
1370.0	0.29426	0.0018760	0.21365	0.0030420	0.14874	0.0057180	0.23085	0.0029450
1375.0	0.29575	0.0021330	0.21339	0.0032290	0.14900	0.0057240	0.23085	0.0025230
1380.0	0.29564	0.0018650	0.21448	0.0028740	0.15008	0.0058610	0.23239	0.0027550
1385.0	0.29681	0.0020840	0.21592	0.0029360	0.15085	0.0058340	0.23110	0.0033060
1390.0	0.29785	0.0017730	0.21670	0.0027810	0.15179	0.0058390	0.23350	0.0030060
1395.0	0.29795	0.0018790	0.21738	0.0029680	0.15220	0.0055830	0.23485	0.0024890
1400.0	0.29874	0.0017950	0.21814	0.0026360	0.15288	0.0056860	0.23493	0.0023040
1405.0	0.29939	0.0018710	0.21882	0.0030940	0.15378	0.0056450	0.23646	0.0027410
1410.0	0.30032	0.0018870	0.21982	0.0024120	0.15375	0.0060710	0.23701	0.0027140
1415.0	0.30078	0.0018170	0.22022	0.0029090	0.15454	0.0056370	0.23739	0.0033200
1420.0	0.30192	0.0019020	0.22073	0.0028290	0.15518	0.0056870	0.23815	0.0034530
1425.0	0.30197	0.0019930	0.22142	0.0030350	0.15501	0.0059190	0.23835	0.0033050
1430.0	0.30330	0.0018790	0.22203	0.0030260	0.15598	0.0060120	0.23909	0.0032740
1435.0	0.30386	0.0018820	0.22290	0.0027190	0.15669	0.0059430	0.23929	0.0038640
1440.0	0.30481	0.0017130	0.22361	0.0033070	0.15664	0.0062060	0.24095	0.0041180
1445.0	0.30505	0.0019010	0.22418	0.0030300	0.15793	0.0059500	0.24094	0.0042850
1450.0	0.30500	0.0021970	0.22471	0.0032860	0.15824	0.0057800	0.24179	0.0038610
1455.0	0.30699	0.0020650	0.22535	0.0029820	0.15837	0.0063180	0.24200	0.0037130
1460.0	0.30617	0.0021580	0.22509	0.0034710	0.15917	0.0059000	0.24248	0.0031630
1465.0	0.30787	0.0020750	0.22650	0.0032660	0.15978	0.0055970	0.24353	0.0031440
1470.0	0.30900	0.0019870	0.22787	0.0031000	0.16086	0.0058720	0.24453	0.0034800
1475.0	0.30970	0.0020440	0.22832	0.0031200	0.16112	0.0059830	0.24422	0.0040640
1480.0	0.30934	0.0019250	0.22772	0.0032990	0.16098	0.0059250	0.24553	0.0036860
1485.0	0.31129	0.0018760	0.22968	0.0029920	0.16147	0.0060850	0.24529	0.0040910
1490.0	0.31143	0.0019380	0.23046	0.0032970	0.16212	0.0054190	0.24710	0.0040420
1495.0	0.31190	0.0021700	0.23102	0.0035030	0.16227	0.0062040	0.24697	0.0042300
1500.0	0.31233	0.0021750	0.23092	0.0033630	0.16272	0.0062280	0.24741	0.0046670
1505.0	0.31326	0.0019940	0.23170	0.0033940	0.16304	0.0058510	0.24827	0.0041280
1510.0	0.31342	0.0021630	0.23224	0.0030510	0.16433	0.0061790	0.24837	0.0042780
1515.0	0.31347	0.0022440	0.23291	0.0037850	0.16409	0.0061270	0.24920	0.0038570
1520.0	0.31524	0.0018900	0.23357	0.0033560	0.16471	0.0061720	0.25034	0.0032560
1525.0	0.31522	0.0021070	0.23386	0.0031130	0.16502	0.0069260	0.25074	0.0034310
1530.0	0.31633	0.0019100	0.23442	0.0035450	0.16531	0.0065780	0.25115	0.0037320
1535.0	0.31622	0.0019840	0.23453	0.0033690	0.16548	0.0063440	0.25173	0.0044870
1540.0	0.31722	0.0021060	0.23561	0.0038780	0.16654	0.0064160	0.25190	0.0042860
1545.0	0.31789	0.0020080	0.23600	0.0034160	0.16702	0.0061390	0.25225	0.0044710
1550.0	0.31832	0.0021350	0.23647	0.0037640	0.16759	0.0061610	0.25253	0.0049240
1555.0	0.31836	0.0021790	0.23704	0.0039570	0.16742	0.0062650	0.25364	0.0041310
1560.0	0.31954	0.0022380	0.23838	0.0035180	0.16797	0.0063450	0.25450	0.0040240
1565.0	0.31929	0.0020790	0.23737	0.0038410	0.16807	0.0061130	0.25386	0.0037630
1570.0	0.31957	0.0019690	0.23775	0.0038060	0.16927	0.0065310	0.25504	0.0035060
1575.0	0.32076	0.0022420	0.23871	0.0036130	0.16972	0.0065920	0.25504	0.0038480
1580.0	0.32201	0.0019690	0.23906	0.0034370	0.16983	0.0062740	0.25578	0.0041420
1585.0	0.32201	0.0022060	0.23995	0.0035760	0.17015	0.0065010	0.25608	0.0041420
1590.0	0.32227	0.0023450	0.23968	0.0034690	0.17061	0.0062010	0.25615	0.0043110
1595.0	0.32288	0.0024050	0.24123	0.0034890	0.17159	0.0065460	0.25749	0.0041740
1600.0	0.32350	0.0023720	0.24056	0.0034580	0.17154	0.0063920	0.25655	0.0039980
1605.0	0.32394	0.0022430	0.24127	0.0040070	0.17258	0.0062480	0.25734	0.0044190
1610.0	0.32493	0.0022430	0.24124	0.0035350	0.17195	0.0062920	0.25778	0.0046750
1615.0	0.32482	0.0023090	0.24167	0.0038940	0.17292	0.0065320	0.25848	0.0046950
1620.0	0.32493	0.0024210	0.24256	0.0036720	0.17315	0.0069300	0.25872	0.0047190
1625.0	0.32548	0.0023450	0.24254	0.0034370	0.17348	0.0064250	0.26027	0.0039500
1630.0	0.32604	0.0023620	0.24282	0.0038620	0.17374	0.0063120	0.26037	0.0038650
1635.0	0.32552	0.0024120	0.24309	0.0038940	0.17496	0.0066950	0.25948	0.0039720
1640.0	0.32661	0.0021720	0.24340	0.0037510	0.17400	0.0067580	0.25952	0.0035180
1645.0	0.32724	0.0022900	0.24451	0.0039220	0.17482	0.0061950	0.26011	0.0039170
1650.0	0.32675	0.0024340	0.24363	0.0037470	0.17521	0.0064620	0.26093	0.0038950
1655.0	0.32842	0.0023480	0.24523	0.0039300	0.17564	0.0063100	0.26095	0.0038970
1660.0	0.32876	0.0022780	0.24541	0.0039290	0.17592	0.0064870	0.26114	0.0041540
1665.0	0.32903	0.0023140	0.24604	0.0036910	0.17612	0.0060160	0.26157	0.0044000
1670.0	0.32986	0.0024020	0.24629	0.0037580	0.17584	0.0060650	0.26208	0.0046000
1675.0	0.33008	0.0022090	0.24601	0.0036010	0.17578	0.0059310	0.26208	0.0038520
1680.0	0.33081	0.0023250	0.24705	0.0037130	0.17629	0.0060880	0.26289	0.0040200
1685.0	0.33100	0.0021440	0.24683	0.0034550	0.17618	0.0059110	0.26359	0.0037800
1690.0	0.33192	0.0023810	0.24717	0.0034840	0.17604	0.0060750	0.26369	0.0041600
1695.0	0.33178	0.0024330	0.24734	0.0037390	0.17678	0.0058280	0.26345	0.0042630
1700.0	0.33227	0.0023570	0.24810	0.0034680	0.17655	0.0061750	0.26407	0.0039500
1705.0	0.33283	0.0024240	0.24840	0.0030650	0.17689	0.0057910	0.26463	0.0041150
1710.0	0.33254	0.0023380	0.24889	0.0031610	0.17674	0.0058410	0.26421	0.0038030
1715.0	0.33303	0.0024120	0.24913	0.0037510	0.17701	0.0057330	0.26452	0.0041660
1720.0	0.33337	0.0023680	0.24921	0.0035080	0.17647	0.0059790	0.26512	0.0040170
1725.0	0.33383	0.0023080	0.24974	0.0034950	0.17699	0.0058920	0.26519	0.0041160
1730.0	0.33490	0.0024010	0.24997	0.0035490	0.17712	0.0063690	0.26602	0.0040910
