Wavelength	14259 <10	sd	14259 10-20	sd	14259 20-45	sd	14259 <45	sd
470.00	0.092538	0.00080100	0.070435	0.00068200	0.055134	0.00057700	0.071038	0.00088200
475.00	0.093753	0.00080600	0.071387	0.00070500	0.055266	0.00045500	0.072073	0.00092100
480.00	0.095220	0.00078400	0.072411	0.00071500	0.055813	0.00062700	0.072854	0.00093600
485.00	0.096471	0.00077400	0.073268	0.00066400	0.056789	0.00066100	0.073838	0.00090900
490.00	0.097626	0.00087800	0.074241	0.00072200	0.056739	0.00059800	0.074840	0.00095200
495.00	0.099619	0.00083500	0.075348	0.00070400	0.057511	0.00045900	0.075391	0.00089700
500.00	0.10003	0.00089600	0.075975	0.00072000	0.057661	0.00073000	0.077070	0.00092300
505.00	0.10249	0.00092000	0.077231	0.00070800	0.058951	0.00065000	0.077048	0.00077700
510.00	0.10329	0.00085400	0.078039	0.00074100	0.058907	0.00063200	0.078488	0.00082900
515.00	0.10475	0.00090800	0.079032	0.00074000	0.059769	0.00053000	0.079284	0.00087100
520.00	0.10627	0.00097200	0.080090	0.00073000	0.060058	0.00059300	0.080045	0.00088500
525.00	0.10740	0.00099500	0.080944	0.00072700	0.061753	0.00058000	0.081075	0.00081000
530.00	0.10891	0.00093100	0.082070	0.00071400	0.061741	0.00057900	0.081817	0.00081300
535.00	0.10998	0.00094800	0.082926	0.00075200	0.062973	0.00051400	0.083016	0.00096800
540.00	0.11158	0.00085500	0.083988	0.00076300	0.062813	0.00048900	0.083598	0.0010090
545.00	0.11263	0.00084900	0.084848	0.00072800	0.063500	0.00060400	0.084853	0.00086700
550.00	0.11401	0.00097300	0.085808	0.00078100	0.063458	0.00062700	0.085373	0.00088400
555.00	0.11509	0.00094300	0.086627	0.00076800	0.064492	0.00043600	0.086350	0.0010400
560.00	0.11641	0.00084500	0.087521	0.00077800	0.064784	0.00065000	0.086861	0.0010220
565.00	0.11755	0.00084200	0.088339	0.00079300	0.065698	0.00056500	0.087937	0.0011100
570.00	0.11892	0.00095500	0.089336	0.00082200	0.065735	0.00051400	0.088657	0.0011080
575.00	0.12005	0.0010140	0.090073	0.00080400	0.066494	0.00068400	0.089453	0.00095700
580.00	0.12110	0.0011300	0.090946	0.00075100	0.066822	0.00062500	0.090143	0.00094800
585.00	0.12275	0.0011980	0.091926	0.00086300	0.066745	0.00058600	0.090609	0.0010070
590.00	0.12293	0.0010800	0.092526	0.00082200	0.067449	0.00059500	0.092043	0.0010200
595.00	0.12514	0.0010580	0.093709	0.00087700	0.067660	0.00064800	0.091984	0.0011620
600.00	0.12556	0.00099500	0.094309	0.00089000	0.068281	0.00063300	0.093633	0.0011980
605.00	0.12731	0.00092400	0.095284	0.00087200	0.068912	0.00060700	0.093707	0.0013190
610.00	0.12838	0.00087100	0.096243	0.00083100	0.069258	0.00063500	0.094732	0.0013580
615.00	0.12949	0.00088300	0.097039	0.00085300	0.069947	0.00067900	0.095704	0.0012710
620.00	0.13090	0.0010910	0.097981	0.00084400	0.069895	0.00070400	0.096341	0.0013220
625.00	0.13167	0.0010060	0.098757	0.00088900	0.070964	0.00057900	0.097435	0.0010540
630.00	0.13300	0.0011070	0.099748	0.00090200	0.071168	0.00045800	0.098040	0.0010440
635.00	0.13368	0.0011170	0.10049	0.00090100	0.071401	0.00045300	0.099047	0.0012210
640.00	0.13507	0.00095400	0.10146	0.00089000	0.071559	0.00055900	0.099670	0.0011910
645.00	0.13573	0.00097100	0.10211	0.00089500	0.072917	0.00060300	0.10063	0.0013220
650.00	0.13713	0.0010180	0.10304	0.00089600	0.072883	0.00067100	0.10112	0.0012770
655.00	0.13799	0.0010040	0.10370	0.00088000	0.073547	0.00068500	0.10214	0.0010640
660.00	0.13913	0.0011710	0.10457	0.00090300	0.073460	0.00076700	0.10254	0.0010550
665.00	0.13988	0.0012430	0.10520	0.00091500	0.074100	0.00063300	0.10341	0.0013180
670.00	0.14114	0.0010730	0.10606	0.00094800	0.073569	0.00062900	0.10380	0.0013270
675.00	0.14195	0.0010950	0.10678	0.00093100	0.074829	0.00061400	0.10488	0.0011470
680.00	0.14276	0.0012220	0.10740	0.00090400	0.075196	0.00070900	0.10541	0.0011050
685.00	0.14482	0.0013740	0.10856	0.0010520	0.075630	0.00064400	0.10557	0.0013530
690.00	0.14423	0.0011080	0.10875	0.00096800	0.075228	0.00061100	0.10724	0.0012780
695.00	0.14690	0.0011920	0.10999	0.0010240	0.076819	0.00087100	0.10688	0.0012340
700.00	0.14700	0.0013470	0.11031	0.0010450	0.076796	0.00080900	0.10822	0.0012270
705.00	0.14811	0.0013310	0.11112	0.00096200	0.077363	0.00094000	0.10852	0.0010830
710.00	0.14928	0.00070000	0.11201	0.00049900	0.077730	0.00038200	0.10882	0.00054800
715.00	0.14994	0.00066900	0.11240	0.00050800	0.078712	0.00032500	0.11008	0.00062600
720.00	0.15149	0.00061000	0.11347	0.00051400	0.078784	0.00034400	0.11027	0.00059500
725.00	0.15204	0.00063900	0.11404	0.00050900	0.079648	0.00028800	0.11166	0.00063200
730.00	0.15342	0.00066600	0.11496	0.00055600	0.079071	0.00030400	0.11178	0.00063000
735.00	0.15448		0.11569		0.079655		0.11276	
740.00	0.15511		0.11653		0.079832		0.11301	
745.00	0.15642		0.11756		0.080574		0.11410	
750.00	0.15679		0.11841		0.080914		0.11464	
755.00	0.15823		0.11871		0.080952		0.11467	
760.00	0.15860		0.11928		0.081545		0.11597	
765.00	0.16029		0.12078		0.081255		0.11648	
770.00	0.16046		0.12069		0.081626		0.11712	
775.00	0.16163		0.12165		0.082129		0.11769	
780.00	0.16332		0.12203		0.082219		0.11900	
785.00	0.16356		0.12280		0.082711		0.11945	
790.00	0.16460		0.12299		0.083232		0.11953	
795.00	0.16429		0.12359		0.083424		0.12023	
800.00	0.16667		0.12439		0.083335		0.12044	
805.00	0.16729		0.12490		0.083822		0.12122	
810.00	0.16834		0.12586		0.083341		0.12202	
815.00	0.16886		0.12611		0.083255		0.12149	
820.00	0.16926		0.12606		0.083644		0.12211	
825.00	0.17067		0.12706		0.083396		0.12200	
830.00	0.17101		0.12667		0.083262		0.12285	
835.00	0.17200		0.12733		0.083165		0.12275	
840.00	0.17219		0.12688		0.082643		0.12342	
845.00	0.17284		0.12809		0.083141		0.12366	
850.00	0.17375		0.12827		0.082968		0.12331	
855.00	0.17406		0.12849		0.082686		0.12376	
860.00	0.17491		0.12823		0.082829		0.12390	
865.00	0.17555		0.12860		0.082431		0.12406	
870.00	0.17585		0.12862		0.082573		0.12447	
875.00	0.17696		0.12953		0.082186		0.12456	
880.00	0.17704		0.12883		0.082195		0.12457	
885.00	0.17798		0.12917		0.082295		0.12447	
890.00	0.17775		0.12950		0.081949		0.12517	
895.00	0.17894		0.12933		0.082214		0.12560	
900.00	0.17964		0.13009		0.081881		0.12527	
905.00	0.18021		0.13100		0.082266		0.12627	
910.00	0.18187		0.13126		0.081621		0.12552	
915.00	0.18115		0.13151		0.081878		0.12659	
920.00	0.18205		0.13190		0.081245		0.12654	
925.00	0.18289		0.13172		0.081060		0.12701	
930.00	0.18378		0.13232		0.081610		0.12728	
935.00	0.18412		0.13274		0.081903		0.12809	
940.00	0.18481		0.13320		0.082100		0.12885	
945.00	0.18616		0.13377		0.082112		0.12839	
950.00	0.18637		0.13403		0.082645		0.12906	
955.00	0.18851		0.13544		0.082783		0.12960	
960.00	0.18821		0.13616		0.083208		0.13038	
965.00	0.18841		0.13625		0.083741		0.13120	
970.00	0.18971		0.13759		0.083499		0.13181	
975.00	0.19114		0.13794		0.085020		0.13221	
980.00	0.19181		0.13857		0.085826		0.13262	
985.00	0.19285		0.13958		0.086154		0.13362	
990.00	0.19437		0.14088		0.086283		0.13418	
995.00	0.19368		0.14126		0.087095		0.13543	
1000.0	0.19494		0.14196		0.087036		0.13592	
1005.0	0.19677		0.14321		0.088171		0.13683	
1010.0	0.19560		0.14376		0.088394		0.13764	
1015.0	0.19836		0.14540		0.089360		0.13770	
1020.0	0.19829		0.14533		0.089990		0.13981	
1025.0	0.20010		0.14658		0.091286		0.13984	
1030.0	0.20069		0.14763		0.091160		0.14067	
1035.0	0.20209		0.14877		0.092588		0.14216	
1040.0	0.20277		0.14904		0.092223		0.14161	
1045.0	0.20330		0.15059		0.093829		0.14358	
1050.0	0.20488		0.15181		0.093770		0.14422	
1055.0	0.20494		0.15269		0.095165		0.14534	
1060.0	0.20703		0.15322		0.094513		0.14616	
1065.0	0.20752		0.15429		0.096296		0.14602	
1070.0	0.20860		0.15429		0.095974		0.14726	
1075.0	0.20956		0.15563		0.096797		0.14736	
1080.0	0.20925		0.15627		0.097243		0.14854	
1085.0	0.21147		0.15748		0.098603		0.14895	
1090.0	0.21138		0.15795		0.099029		0.14996	
1095.0	0.21317		0.15908		0.099981		0.15089	
1100.0	0.21296		0.15955		0.10043		0.15135	
1105.0	0.21346		0.16050		0.10129		0.15214	
1110.0	0.21505		0.16136		0.10083		0.15237	
1115.0	0.21581		0.16192		0.10254		0.15373	
1120.0	0.21715		0.16280		0.10136		0.15451	
1125.0	0.21746		0.16404		0.10265		0.15511	
1130.0	0.21877		0.16488		0.10371		0.15585	
1135.0	0.21911		0.16534		0.10374		0.15667	
1140.0	0.22010		0.16663		0.10455		0.15682	
1145.0	0.22143		0.16702		0.10451		0.15704	
1150.0	0.22187		0.16751		0.10523		0.15807	
1155.0	0.22240		0.16857		0.10584		0.15769	
1160.0	0.22366		0.16907		0.10639		0.15894	
1165.0	0.22433		0.16957		0.10681		0.15979	
1170.0	0.22469		0.17098		0.10700		0.16119	
1175.0	0.22523		0.17102		0.10744		0.16085	
1180.0	0.22703		0.17198		0.10836		0.16124	
1185.0	0.22733		0.17275		0.10864		0.16172	
1190.0	0.22849	0.0014050	0.17357	0.0012360	0.10811	0.0012870	0.16231	0.0013330
1195.0	0.22927	0.0015020	0.17413	0.0012800	0.10907	0.0012940	0.16318	0.0012550
1200.0	0.23000	0.0015250	0.17497	0.0012230	0.10948	0.0013000	0.16388	0.0014490
1205.0	0.23069	0.0014790	0.17524	0.0012830	0.11042	0.0012350	0.16480	0.0015010
1210.0	0.23125	0.0015510	0.17688	0.0012540	0.11104	0.0012450	0.16577	0.0014800
1215.0	0.23279	0.0030480	0.17650	0.0027610	0.11115	0.0025810	0.16547	0.0028940
1220.0	0.23385	0.0026120	0.17838	0.0025570	0.11145	0.0025440	0.16660	0.0029160
1225.0	0.23378	0.0026210	0.17877	0.0026350	0.11209	0.0023060	0.16688	0.0028210
1230.0	0.23425	0.0026300	0.17932	0.0022440	0.11249	0.0024790	0.16715	0.0028690
1235.0	0.23518	0.0026960	0.17987	0.0021990	0.11299	0.0021480	0.16756	0.0028450
1240.0	0.23594	0.0021730	0.18079	0.0024280	0.11357	0.0019910	0.16873	0.0025950
1245.0	0.23720	0.0022060	0.18094	0.0019940	0.11423	0.0021050	0.16887	0.0028140
1250.0	0.23760	0.0023160	0.18154	0.0019760	0.11467	0.0018670	0.16969	0.0028940
1255.0	0.23845	0.0023480	0.18256	0.0019120	0.11515	0.0018680	0.17055	0.0032860
1260.0	0.23934	0.0021650	0.18372	0.0019610	0.11538	0.0017590	0.17092	0.0029380
1265.0	0.24074	0.0022570	0.18439	0.0021440	0.11580	0.0019580	0.17197	0.0029970
1270.0	0.24100	0.0025480	0.18518	0.0018930	0.11610	0.0017000	0.17196	0.0028630
1275.0	0.24275	0.0018710	0.18608	0.0018020	0.11649	0.0017380	0.17356	0.0026950
1280.0	0.24284	0.0022490	0.18654	0.0021040	0.11685	0.0017670	0.17426	0.0025720
1285.0	0.24360	0.0020930	0.18700	0.0019780	0.11744	0.0016160	0.17509	0.0024040
1290.0	0.24464	0.0021300	0.18820	0.0016980	0.11781	0.0015920	0.17603	0.0022260
1295.0	0.24535	0.0019790	0.18915	0.0018270	0.11849	0.0016830	0.17678	0.0021350
1300.0	0.24654	0.0021160	0.18972	0.0017380	0.11912	0.0016060	0.17772	0.0023470
1305.0	0.24669	0.0023700	0.19097	0.0017790	0.11986	0.0015670	0.17803	0.0023050
1310.0	0.24758	0.0020030	0.19151	0.0017720	0.12052	0.0015350	0.17883	0.0023130
1315.0	0.24830	0.0021220	0.19264	0.0018730	0.12139	0.0017350	0.17893	0.0024190
1320.0	0.24895	0.0022430	0.19311	0.0018230	0.12181	0.0017590	0.17978	0.0026640
1325.0	0.24975	0.0017490	0.19422	0.0017260	0.12227	0.0016920	0.18016	0.0023690
1330.0	0.25107	0.0018500	0.19471	0.0018030	0.12263	0.0016560	0.18085	0.0023730
1335.0	0.25224	0.0019700	0.19558	0.0018480	0.12316	0.0016490	0.18208	0.0021130
1340.0	0.25287	0.0022100	0.19656	0.0017760	0.12351	0.0016590	0.18244	0.0020570
1345.0	0.25297	0.0021820	0.19717	0.0018730	0.12411	0.0016540	0.18356	0.0019370
1350.0	0.25399	0.0023400	0.19800	0.0018270	0.12459	0.0015100	0.18407	0.0018780
1355.0	0.25365	0.0023320	0.19822	0.0019310	0.12531	0.0015780	0.18460	0.0026610
1360.0	0.25503	0.0025940	0.19916	0.0019240	0.12593	0.0014750	0.18495	0.0026870
1365.0	0.25649	0.0027200	0.19977	0.0020000	0.12683	0.0017250	0.18488	0.0026190
1370.0	0.25654	0.0022210	0.20128	0.0020610	0.12738	0.0018690	0.18570	0.0028730
1375.0	0.25820	0.0020460	0.20167	0.0021760	0.12803	0.0016730	0.18622	0.0027290
1380.0	0.25788	0.0024260	0.20271	0.0019530	0.12842	0.0019120	0.18744	0.0027770
1385.0	0.26001	0.0022360	0.20358	0.0020160	0.12897	0.0019230	0.18814	0.0029800
1390.0	0.26083	0.0022150	0.20389	0.0019800	0.12937	0.0018860	0.18805	0.0023280
1395.0	0.26056	0.0021040	0.20465	0.0020040	0.13004	0.0017890	0.18983	0.0028910
1400.0	0.26096	0.0023940	0.20483	0.0019880	0.13079	0.0020510	0.19018	0.0026300
1405.0	0.26161	0.0022290	0.20641	0.0022280	0.13146	0.0018920	0.19023	0.0027180
1410.0	0.26276	0.0020940	0.20656	0.0021110	0.13218	0.0018670	0.19113	0.0032980
1415.0	0.26396	0.0021380	0.20750	0.0020940	0.13274	0.0019150	0.19185	0.0032420
1420.0	0.26355	0.0021790	0.20815	0.0021730	0.13316	0.0020720	0.19279	0.0024470
1425.0	0.26568	0.0022960	0.20905	0.0019300	0.13334	0.0016150	0.19317	0.0023330
1430.0	0.26526	0.0024930	0.20967	0.0018670	0.13392	0.0017360	0.19456	0.0020570
1435.0	0.26733	0.0023560	0.21036	0.0019530	0.13443	0.0016190	0.19480	0.0027140
1440.0	0.26765	0.0025310	0.21125	0.0022090	0.13496	0.0017720	0.19567	0.0024210
1445.0	0.26823	0.0027040	0.21238	0.0017630	0.13544	0.0017050	0.19564	0.0033200
1450.0	0.26844	0.0024620	0.21276	0.0020000	0.13598	0.0017430	0.19675	0.0030080
1455.0	0.26935	0.0022620	0.21319	0.0019330	0.13658	0.0018890	0.19682	0.0029350
1460.0	0.27031	0.0023760	0.21428	0.0019210	0.13702	0.0017500	0.19684	0.0031080
1465.0	0.27089	0.0023420	0.21466	0.0020340	0.13766	0.0018300	0.19850	0.0026800
1470.0	0.27156	0.0021990	0.21611	0.0019270	0.13821	0.0015270	0.19891	0.0023800
1475.0	0.27218	0.0021180	0.21629	0.0020650	0.13916	0.0016400	0.19995	0.0025240
1480.0	0.27310	0.0024770	0.21728	0.0019960	0.13962	0.0015860	0.20022	0.0030570
1485.0	0.27329	0.0026070	0.21762	0.0019970	0.14036	0.0015950	0.20024	0.0034610
1490.0	0.27434	0.0022090	0.21808	0.0019400	0.14075	0.0016810	0.20033	0.0032010
1495.0	0.27488	0.0021860	0.21881	0.0020030	0.14144	0.0017160	0.20199	0.0027340
1500.0	0.27520	0.0024000	0.21960	0.0019880	0.14158	0.0015140	0.20266	0.0032580
1505.0	0.27634	0.0024330	0.22027	0.0019590	0.14232	0.0015580	0.20304	0.0030450
1510.0	0.27709	0.0026870	0.22147	0.0021840	0.14272	0.0014220	0.20321	0.0032100
1515.0	0.27709	0.0024580	0.22163	0.0018180	0.14330	0.0015970	0.20345	0.0033580
1520.0	0.27839	0.0026030	0.22271	0.0017740	0.14365	0.0017690	0.20411	0.0034420
1525.0	0.27826	0.0024760	0.22315	0.0018170	0.14423	0.0017140	0.20393	0.0030900
1530.0	0.28000	0.0028220	0.22403	0.0018420	0.14457	0.0017000	0.20502	0.0032690
1535.0	0.27977	0.0025610	0.22395	0.0022860	0.14531	0.0016010	0.20656	0.0034130
1540.0	0.28053	0.0025870	0.22478	0.0021550	0.14591	0.0017280	0.20716	0.0028010
1545.0	0.28126	0.0023200	0.22520	0.0018900	0.14655	0.0018410	0.20795	0.0032070
1550.0	0.28172	0.0026070	0.22563	0.0020600	0.14711	0.0017710	0.20884	0.0033620
1555.0	0.28230	0.0030320	0.22687	0.0020520	0.14762	0.0016570	0.20790	0.0031520
1560.0	0.28356	0.0034450	0.22736	0.0018970	0.14781	0.0016270	0.20852	0.0030050
1565.0	0.28370	0.0031180	0.22746	0.0021300	0.14809	0.0018170	0.20854	0.0035330
1570.0	0.28438	0.0027760	0.22831	0.0021370	0.14818	0.0016820	0.20854	0.0041440
1575.0	0.28467	0.0029480	0.22937	0.0022740	0.14856	0.0016700	0.20965	0.0038190
1580.0	0.28557	0.0026350	0.22909	0.0021110	0.14897	0.0018090	0.20996	0.0037700
1585.0	0.28632	0.0028190	0.23043	0.0022630	0.14940	0.0019850	0.21070	0.0035480
1590.0	0.28733	0.0026470	0.23045	0.0027700	0.14956	0.0021590	0.21180	0.0031770
1595.0	0.28776	0.0028710	0.23122	0.0023300	0.15015	0.0019930	0.21227	0.0034220
1600.0	0.28785	0.0026450	0.23167	0.0023240	0.15029	0.0018240	0.21264	0.0032890
1605.0	0.28868	0.0030250	0.23190	0.0021670	0.15041	0.0020830	0.21223	0.0031590
1610.0	0.28865	0.0024930	0.23231	0.0023540	0.15058	0.0023350	0.21311	0.0033760
1615.0	0.28977	0.0030230	0.23315	0.0024090	0.15097	0.0023860	0.21381	0.0032110
1620.0	0.29063	0.0028500	0.23408	0.0023560	0.15107	0.0020800	0.21425	0.0031730
1625.0	0.29064	0.0027290	0.23486	0.0022280	0.15145	0.0019470	0.21506	0.0025590
1630.0	0.29116	0.0032360	0.23473	0.0022130	0.15177	0.0024960	0.21507	0.0024610
1635.0	0.29162	0.0038860	0.23508	0.0023570	0.15225	0.0020760	0.21662	0.0031090
1640.0	0.29211	0.0034560	0.23575	0.0022150	0.15268	0.0020220	0.21678	0.0026090
1645.0	0.29232	0.0033040	0.23589	0.0021320	0.15347	0.0020010	0.21605	0.0033090
1650.0	0.29245	0.0026500	0.23677	0.0022560	0.15388	0.0018800	0.21654	0.0026500
1655.0	0.29410	0.0028270	0.23733	0.0023770	0.15401	0.0019030	0.21635	0.0030500
1660.0	0.29403	0.0026380	0.23763	0.0023580	0.15396	0.0021280	0.21764	0.0030580
1665.0	0.29479	0.0030340	0.23863	0.0024450	0.15367	0.0019540	0.21759	0.0030200
1670.0	0.29450	0.0030430	0.23844	0.0023220	0.15384	0.0020160	0.21862	0.0029410
1675.0	0.29550	0.0027010	0.23985	0.0021040	0.15452	0.0017100	0.21835	0.0028930
1680.0	0.29547	0.0028420	0.23971	0.0022260	0.15438	0.0015480	0.21928	0.0024340
1685.0	0.29645	0.0027430	0.23996	0.0019920	0.15400	0.0017800	0.21897	0.0026490
1690.0	0.29646	0.0027180	0.24068	0.0021760	0.15430	0.0016380	0.22069	0.0023260
1695.0	0.29771	0.0031490	0.24101	0.0023570	0.15436	0.0016880	0.21983	0.0026210
1700.0	0.29773	0.0028860	0.24145	0.0019890	0.15482	0.0015840	0.22030	0.0024610
1705.0	0.29807	0.0030200	0.24189	0.0019980	0.15382	0.0016320	0.22087	0.0030800
1710.0	0.29876	0.0031280	0.24247	0.0021980	0.15442	0.0017350	0.22159	0.0026650
1715.0	0.29860	0.0030280	0.24268	0.0019060	0.15496	0.0016470	0.22212	0.0032220
1720.0	0.29968	0.0031630	0.24406	0.0019150	0.15371	0.0018320	0.22200	0.0031300
1725.0	0.29995	0.0031720	0.24335	0.0019780	0.15481	0.0016080	0.22243	0.0029030
1730.0	0.30055	0.0027710	0.24363	0.0018100	0.15447	0.0015660	0.22214	0.0031020
1735.0	0.30069	0.0030120	0.24456	0.0018220	0.15520	0.0016700	0.22291	0.0028650
1740.0	0.30150	0.0021100	0.24495	0.0020110	0.15421	0.0017190	0.22296	0.0032000
1745.0	0.30220	0.0024690	0.24475	0.0018680	0.15542	0.0018220	0.22419	0.0028860
1750.0	0.30315	0.0024870	0.24593	0.0020560	0.15477	0.0016600	0.22345	0.0030270
1755.0	0.30253	0.0022090	0.24646	0.0020620	0.15487	0.0016880	0.22414	0.0026690
1760.0	0.30319	0.0028280	0.24679	0.0018410	0.15598	0.0017490	0.22450	0.0026740
1765.0	0.30416	0.0028090	0.24706	0.0019180	0.15531	0.0017850	0.22490	0.0023840
1770.0	0.30409	0.0030860	0.24725	0.0018330	0.15524	0.0019010	0.22610	0.0025910
1775.0	0.30435	0.0036170	0.24816	0.0017950	0.15593	0.0018570	0.22529	0.0023210
1780.0	0.30442	0.0036410	0.24754	0.0019820	0.15573	0.0017730	0.22654	0.0024560
1785.0	0.30521	0.0040010	0.24840	0.0021940	0.15517	0.0020910	0.22603	0.0025790
1790.0	0.30526	0.0038190	0.24893	0.0020580	0.15519	0.0020710	0.22731	0.0025230
1795.0	0.30711	0.0035200	0.24916	0.0019230	0.15527	0.0018940	0.22724	0.0023590
1800.0	0.30572	0.0042870	0.24962	0.0021140	0.15622	0.0018980	0.22811	0.0024030
1805.0	0.30616	0.0039460	0.24993	0.0020150	0.15611	0.0020140	0.22732	0.0026820
1810.0	0.30647	0.0039800	0.24991	0.0023110	0.15604	0.0020020	0.22851	0.0024400
1815.0	0.30751	0.0039980	0.25096	0.0022420	0.15589	0.0019290	0.22894	0.0027440
1820.0	0.30654	0.0039080	0.25127	0.0023180	0.15600	0.0021750	0.22921	0.0029500
1825.0	0.30844	0.0045000	0.25118	0.0022520	0.15623	0.0019980	0.22899	0.0023860
1830.0	0.30760	0.0041370	0.25214	0.0023060	0.15632	0.0023460	0.22882	0.0025020
1835.0	0.30800	0.0047230	0.25306	0.0020160	0.15680	0.0023020	0.23036	0.0027250
1840.0	0.30980	0.0047870	0.25371	0.0023430	0.15581	0.0024140	0.22898	0.0028640
1845.0	0.30975	0.0040780	0.25302	0.0022120	0.15683	0.0022550	0.22969	0.0028330
1850.0	0.31078	0.0046100	0.25378	0.0022850	0.15639	0.0024520	0.23024	0.0028760
1855.0	0.31082	0.0043310	0.25404	0.0024790	0.15723	0.0024030	0.23104	0.0022220
1860.0	0.31097	0.0037110	0.25436	0.0023390	0.15736	0.0024020	0.23145	0.0021470
1865.0	0.31180	0.0030650	0.25619	0.0024210	0.15791	0.0022900	0.23137	0.0020450
1870.0	0.31277	0.0033030	0.25611	0.0024290	0.15807	0.0023880	0.23143	0.0025060
1875.0	0.31325	0.0028730	0.25695	0.0025710	0.15860	0.0025280	0.23189	0.0025220
1880.0	0.31332	0.0027740	0.25670	0.0024110	0.15874	0.0022590	0.23229	0.0020830
1885.0	0.31471	0.0029890	0.25718	0.0021850	0.15903	0.0020090	0.23185	0.0023830
1890.0	0.31459	0.0027530	0.25668	0.0024200	0.15956	0.0023740	0.23314	0.0024180
1895.0	0.31463	0.0026920	0.25767	0.0023210	0.15993	0.0021210	0.23369	0.0019810
1900.0	0.31508	0.0028830	0.25795	0.0023820	0.15989	0.0020060	0.23402	0.0022380
1905.0	0.31551	0.0026640	0.25854	0.0025130	0.16023	0.0023530	0.23419	0.0025150
1910.0	0.31543	0.0024930	0.25891	0.0022340	0.16031	0.0020580	0.23412	0.0023880
1915.0	0.31551	0.0025240	0.25939	0.0022830	0.16050	0.0023630	0.23454	0.0022850
1920.0	0.31553	0.0028510	0.25957	0.0025200	0.16056	0.0020970	0.23562	0.0023370
1925.0	0.31716	0.0031110	0.26002	0.0023390	0.16134	0.0022740	0.23429	0.0022760
1930.0	0.31704	0.0029470	0.26134	0.0023990	0.16104	0.0022140	0.23465	0.0021610
1935.0	0.31718	0.0032130	0.26099	0.0025010	0.16176	0.0020160	0.23601	0.0024540
1940.0	0.31856	0.0032610	0.26269	0.0022180	0.16183	0.0023000	0.23562	0.0025530
1945.0	0.31861	0.0029270	0.26283	0.0022060	0.16314	0.0019560	0.23681	0.0022320
